鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地使用分區,土地移轉總面積_坪,交易筆棟數_土地數量,交易筆棟數_建物數量,交易年,交易月,交易日,建成年,建成月,建成日,屋齡_年,建物型態,建物移轉總面積_坪,建物單坪價格_萬元,建物現況格局.隔間,有無管理組織,總價元,有無車位,車位總價元,緯度,經度
鳳山區,房地(土地+建物),高雄市鳳山區正義街105巷1~30號,住,9,1,1,108,11,17,68,6,30,40,公寓(5樓含以下無電梯),29,9,y,n,2600000,n,0,22.604179,120.337608
仁武區,房地(土地+建物),高雄市仁武區赤山里澄仁西街31~60號,住,46,1,1,108,11,16,108,7,1,0,透天厝,93.4,28.1,y,n,26200000,n,0,22.679787,120.341866
仁武區,房地(土地+建物),高雄市仁武區八卦里京吉六路31~60號,商,35.3,1,1,108,9,13,108,5,23,0,透天厝,120.4,31.6,y,n,38000000,n,0,22.685501,120.341998
仁武區,房地(土地+建物),高雄市仁武區八卦里京吉六路31~60號,商,34.7,1,1,108,10,27,108,5,23,0,透天厝,118.7,32,y,n,38000000,n,0,22.685501,120.341998
鳥松區,房地(土地+建物),高雄市鳥松區夢祥巷91~120號,住,38.9,1,1,108,11,19,83,6,7,25,透天厝,85.2,15.3,y,n,13000000,n,0,22.65993255,120.3643877
大社區,房地(土地+建物),高雄市大社區新興路46巷1~30號,住,52,2,1,108,12,6,108,10,15,0,透天厝,66.2,16.8,y,n,11100000,n,0,22.728081,120.345162
大社區,房地(土地+建物),高雄市大社區神農里翠屏路84巷31~60號,住,6.5,1,1,108,12,9,83,1,28,26,住宅大樓(11層含以上有電梯),40.6,9,y,y,3650000,n,0,22.733534,120.368199
仁武區,房地(土地+建物),高雄市仁武區德新街151巷1~30號,住,27.4,2,1,108,11,2,107,10,17,1,透天厝,66.2,20.8,y,n,13800000,n,0,22.685648,120.329713
湖內區,房地(土地+建物),高雄市湖內區東方路31~60號,住,5.3,1,1,108,11,15,82,12,15,26,華廈(10層含以下有電梯),37.5,5.9,n,n,2200000,n,0,22.880568,120.249981
鼓山區,房地(土地+建物),高雄市鼓山區鼓山一路127巷1~30號,商,4.7,4,1,108,12,8,74,4,19,35,住宅大樓(11層含以上有電梯),38.8,9.5,y,y,3700000,n,0,22.628742,120.279638
大寮區,房地(土地+建物),高雄市大寮區九和路1~30號,住,22.1,1,1,108,12,10,77,5,17,31,透天厝,57.3,11.8,y,n,6750000,n,0,22.644409,120.419544
茄萣區,房地(土地+建物),高雄市茄萣區信義路三段22巷31~60號,住,32,2,1,108,12,16,73,4,16,36,透天厝,39.1,8.1,y,n,3150000,n,0,22.900694,120.18791
左營區,房地(土地+建物),高雄市左營區民族一路1081~1110號,住,2.1,1,1,108,12,8,87,5,2,21,住宅大樓(11層含以上有電梯),27.5,12.7,y,y,3500000,n,0,22.687914,120.320686
鼓山區,房地(土地+建物),高雄市鼓山區龍勝路31~60號,商,2.1,1,1,108,11,22,100,10,7,8,住宅大樓(11層含以上有電梯),23.4,23.7,y,y,5550000,n,0,22.654443,120.295861
鳳山區,房地(土地+建物),高雄市鳳山區頂豐街121~150號,住,30.2,1,1,108,11,20,94,1,3,15,透天厝,62.7,10,y,n,6300000,n,0,22.588435,120.356588
大寮區,房地(土地+建物),高雄市大寮區大寮路564巷19弄1~30號,住,15.4,1,1,108,12,5,62,6,1,46,透天厝,23.1,15.2,y,n,3500000,n,0,22.591652,120.412289
大寮區,房地(土地+建物),高雄市大寮區鳳屏二路1~30號,工,326.7,2,1,108,11,7,81,8,17,27,廠辦,208.4,25.3,n,n,52680000,n,0,22.640201,120.405302
大寮區,房地(土地+建物),高雄市大寮區中正路1~30號,住,5.1,1,1,108,11,16,84,1,6,25,華廈(10層含以下有電梯),31.8,10.7,y,y,3400000,n,0,22.622348,120.394877
苓雅區,房地(土地+建物),高雄市苓雅區建軍路1~30號,住,15.8,2,1,108,12,5,67,5,15,41,公寓(5樓含以下無電梯),54.1,21.3,y,n,11500000,n,0,22.627257,120.342311
路竹區,房地(土地+建物),高雄市路竹區倫理街91~120號,住,32.8,1,1,108,12,3,76,12,30,32,透天厝,36.6,13.8,y,n,5050000,n,0,22.862642,120.262927
阿蓮區,房地(土地+建物),高雄市阿蓮區民生路31~60號,住,68.6,2,1,108,11,19,61,7,1,47,透天厝,22.2,67.6,y,n,15000000,n,0,22.882657,120.32741
茄萣區,房地(土地+建物),高雄市茄萣區光復街61~90號,住,23.9,1,1,108,11,29,81,8,27,27,透天厝,68.7,3.2,y,n,2180000,n,0,22.874555,120.196699
湖內區,房地(土地+建物),高雄市湖內區正義一路216巷30弄1~30號,一般農業區,44.5,1,1,108,12,3,83,11,14,25,透天厝,69.2,9.1,y,n,6300000,n,0,22.871981,120.238444
仁武區,房地(土地+建物),高雄市仁武區八德中路301~330號,住,48.6,1,1,108,11,29,107,12,4,1,透天厝,103.1,24.2,y,n,25000000,n,0,22.686185,120.329243
鳥松區,房地(土地+建物),高雄市鳥松區大昌路400巷1~30號,住,491.9,6,2,108,11,4,73,7,12,35,透天厝,131.7,113.1,n,n,149000000,n,0,22.656152,120.340812
仁武區,房地(土地+建物),高雄市仁武區仁忠路189巷31~60號,住,47.6,1,1,108,11,18,108,6,3,0,透天厝,108.6,25.6,y,n,27800000,n,0,22.678515,120.354746
仁武區,房地(土地+建物),高雄市仁武區赤山里澄仁西街61~90號,住,46,1,1,108,12,10,108,7,1,0,透天厝,93.4,29.8,y,n,27800000,n,0,22.679787,120.341866
仁武區,房地(土地+建物),高雄市仁武區永仁街301~330號,住,23.1,2,1,108,11,27,100,12,20,8,透天厝,68.2,22.7,y,n,15460000,n,0,22.690733,120.331172
旗山區,房地(土地+建物),高雄市旗山區中華路632巷1~30號,住,23.4,5,1,108,11,9,80,4,2,28,透天厝,64.7,9.1,y,n,5900000,n,0,22.884556,120.485396
旗山區,房地(土地+建物),高雄市旗山區中正路451~480號,住,4,1,1,108,10,17,71,8,27,37,透天厝,4.5,11.1,y,n,500000,n,0,22.886606,120.479885
鳳山區,房地(土地+建物),高雄市鳳山區中崙二路576巷1~30號,住,10.3,2,1,108,11,25,85,1,24,24,華廈(10層含以下有電梯),33,14.5,y,y,4800000,n,0,22.6009,120.352756
鳳山區,房地(土地+建物),高雄市鳳山區埤北路97巷12弄1~30號,住,25.1,1,1,108,12,5,94,6,30,14,透天厝,49.6,18.1,y,n,8980000,n,0,22.631546,120.380604
鳳山區,房地(土地+建物),高雄市鳳山區龍成路109巷1~30號,住,7.5,3,1,108,11,25,73,1,10,36,公寓(5樓含以下無電梯),21,16.7,y,n,3500000,n,0,22.597632,120.328217
鳳山區,房地(土地+建物),高雄市鳳山區澄清路155巷1~30號,住,8.2,2,1,108,11,20,68,11,29,40,公寓(5樓含以下無電梯),28.5,9.5,y,n,2700000,n,0,22.632377,120.344335
鳳山區,房地(土地+建物),高雄市鳳山區保成二路57巷1~30號,住,34.3,2,1,108,11,13,101,8,25,7,透天厝,67.6,23.7,y,n,16000000,n,0,22.59235235,120.3526447
鳳山區,房地(土地+建物),高雄市鳳山區過雄街151~180號,住,27.9,1,1,108,11,25,101,2,3,8,透天厝,63.7,19.6,y,n,12500000,n,0,22.586656,120.358792
鳳山區,房地(土地+建物),高雄市鳳山區新強路91~120號,住,7.7,2,1,108,11,12,72,3,4,37,公寓(5樓含以下無電梯),19.5,18.5,y,n,3600000,n,0,22.61667,120.338789
鳳山區,房地(土地+建物),高雄市鳳山區東福街1~30號,商,2.7,1,1,108,11,27,86,11,5,22,住宅大樓(11層含以上有電梯),32.6,11.5,y,y,3750000,n,0,22.622339,120.375667
鳳山區,房地(土地+建物),高雄市鳳山區文衡路90巷31~60號,住,8.5,1,1,108,12,11,59,2,23,50,透天厝,12.4,12,y,n,1486000,n,0,22.635733,120.358983
鳳山區,房地(土地+建物),高雄市鳳山區勝利路31~60號,住,12.9,1,1,108,12,17,101,6,5,7,住宅大樓(11層含以上有電梯),51.4,9.2,y,y,4723242,n,0,22.631,120.372945
鳳山區,房地(土地+建物),高雄市鳳山區勝利路31~60號,住,12.9,1,1,108,12,17,101,6,5,7,住宅大樓(11層含以上有電梯),51.4,9.2,y,y,4723242,n,0,22.631,120.372945
鳳山區,房地(土地+建物),高雄市鳳山區勝利路61~90號,住,12.2,1,1,108,12,20,101,6,5,7,住宅大樓(11層含以上有電梯),48.6,9.2,y,y,4457843,n,0,22.631,120.372945
鳳山區,房地(土地+建物),高雄市鳳山區勝利路61~90號,住,12.2,1,1,108,12,17,101,6,5,7,住宅大樓(11層含以上有電梯),48.6,9.2,y,y,4457843,n,0,22.631,120.372945
鳳山區,房地(土地+建物),高雄市鳳山區勝利路61~90號,住,12.9,1,1,108,12,17,101,6,5,7,住宅大樓(11層含以上有電梯),51.4,9.2,y,y,4723242,n,0,22.631,120.372945
燕巢區,房地(土地+建物),高雄市燕巢區中北路238巷1~30號,住,41.6,1,1,108,7,17,108,2,26,0,透天厝,92.4,21.1,y,n,19500000,n,0,22.796455,120.363938
橋頭區,房地(土地+建物),高雄市橋頭區中崎路關聖巷23弄1~30號,住,44.2,1,1,108,11,17,69,9,3,39,透天厝,28,15,y,n,4200000,n,0,22.763277,120.324461
燕巢區,房地(土地+建物),高雄市燕巢區瓊林路61~90號,住,24.8,1,1,108,12,20,80,10,20,28,透天厝,40.2,10,y,n,4020000,n,0,22.803033,120.333759
左營區,房地(土地+建物),高雄市左營區翠華路601巷31~60號,住,7,1,1,108,11,27,87,12,9,21,住宅大樓(11層含以上有電梯),45.8,12.6,y,y,5750000,n,0,22.675471,120.292346
左營區,房地(土地+建物),高雄市左營區中華一路1~30號,住,7.5,1,1,108,12,12,74,11,29,34,住宅大樓(11層含以上有電梯),31.7,9.3,y,y,2940000,n,0,22.670741,120.286557
左營區,房地(土地+建物),高雄市左營區文川路301~330號,商,2.6,3,1,108,12,12,85,2,12,24,住宅大樓(11層含以上有電梯),30.1,14.5,y,y,4350000,n,0,22.686359,120.314498
楠梓區,房地(土地+建物),高雄市楠梓區楠梓新路261巷16弄1~30號,住,3.3,1,1,108,12,2,83,6,28,25,住宅大樓(11層含以上有電梯),35.3,9.6,y,y,3400000,n,0,22.728734,120.325919
左營區,房地(土地+建物),高雄市左營區文守路151~180號,工,39.7,3,1,108,12,2,99,4,13,10,透天厝,103.2,26.4,y,n,27200000,n,0,22.674061,120.314999
楠梓區,房地(土地+建物),高雄市楠梓區右昌街525巷1~30號,住,16.3,1,1,108,12,17,61,8,22,47,透天厝,20.4,13,y,n,2650000,n,0,22.716852,120.28676
楠梓區,房地(土地+建物),高雄市楠梓區榮新街125巷1~30號,住,20.1,2,1,108,11,16,91,4,4,17,透天厝,57.3,19.2,y,n,11000000,n,0,22.713365,120.299475
楠梓區,房地(土地+建物),高雄市楠梓區益群路3巷1~30號,住,24.8,1,1,108,9,22,68,4,6,40,透天厝,28.9,18.3,y,n,5280000,n,0,22.72364,120.297333
楠梓區,房地(土地+建物),高雄市楠梓區壽民路211~240號,住,8.1,1,1,108,11,3,70,11,20,38,公寓(5樓含以下無電梯),21.8,20.6,y,n,4500000,n,0,22.721349,120.295991
左營區,房地(土地+建物),高雄市左營區城峰路1~30號,住,3.6,1,1,108,12,13,97,4,10,12,住宅大樓(11層含以上有電梯),34.8,14.4,y,y,5000000,n,0,22.674926,120.29075
楠梓區,房地(土地+建物),高雄市楠梓區益群路1~30號,住,16.8,1,1,108,11,12,76,3,3,33,透天厝,49.3,22.3,y,n,11000000,n,0,22.726248,120.29599
左營區,房地(土地+建物),高雄市左營區安吉街421~450號,商,2.4,1,1,108,12,1,94,11,23,14,住宅大樓(11層含以上有電梯),24.1,18.2,y,y,4380000,n,0,22.66516,120.304133
左營區,房地(土地+建物),高雄市左營區新上街31~60號,住,8.5,1,1,108,11,25,70,12,28,38,公寓(5樓含以下無電梯),29.2,9.6,y,n,2800000,n,0,22.668149,120.309615
左營區,房地(土地+建物),高雄市左營區重和路211~240號,住,361.9,1,1,108,10,9,83,11,5,25,店面(店鋪),154.1,188.2,n,n,290000000,n,0,22.68456,120.312388
三民區,房地(土地+建物),高雄市三民區應安街61~90號,商,2.7,1,1,108,12,2,96,1,29,13,住宅大樓(11層含以上有電梯),21.6,17,y,y,3680000,n,0,22.643239,120.338357
三民區,房地(土地+建物),高雄市三民區義德路1~30號,商,13.2,1,1,108,11,8,73,5,9,35,公寓(5樓含以下無電梯),52.4,20.2,y,n,10600000,n,0,22.644493,120.335352
三民區,房地(土地+建物),高雄市三民區天祥一路159巷1~30號,住,2.5,2,1,108,11,26,96,4,30,12,公寓(5樓含以下無電梯),8.3,19.5,y,y,1620000,n,0,22.666896,120.319288
三民區,房地(土地+建物),高雄市三民區金鼎路114巷1~30號,住,8.7,1,1,108,11,23,70,4,2,38,公寓(5樓含以下無電梯),27.6,6.4,y,n,1775000,n,0,22.66351,120.328097
三民區,房地(土地+建物),高雄市三民區自立一路301~330號,商,33.3,6,1,108,8,5,54,9,30,54,廠辦,23.6,33.9,n,n,8000000,n,0,22.650711,120.297004
三民區,房地(土地+建物),高雄市三民區鼎貴路1~30號,住,3,1,1,108,12,18,95,3,22,14,套房(1房1廳1衛),8.5,18,y,y,1530000,n,0,22.674027,120.323474
前鎮區,房地(土地+建物),高雄市前鎮區天后街31~60號,商,2.5,1,1,108,12,11,80,3,1,29,住宅大樓(11層含以上有電梯),35.6,4.5,n,n,1600000,n,0,22.570787,120.320765
前鎮區,房地(土地+建物),高雄市前鎮區武慶一路151~180號,住,3.1,2,1,108,11,24,98,7,22,10,住宅大樓(11層含以上有電梯),26.9,17.4,y,y,4670000,n,0,22.607852,120.332279
小港區,房地(土地+建物),高雄市小港區廈莊五街31~60號,住,34.8,1,1,108,12,2,94,7,4,14,透天厝,64.9,20.8,y,n,13500000,n,0,22.583148,120.359388
小港區,房地(土地+建物),高雄市小港區松正路91~120號,住,24.5,1,1,108,11,13,108,7,12,0,透天厝,46,26.3,y,y,12100000,n,0,22.571479,120.376787
小港區,房地(土地+建物),高雄市小港區復華路109巷1~30號,住,24.2,1,1,108,10,27,69,9,25,39,透天厝,30.9,13.6,y,n,4200000,n,0,22.583907,120.362992
前鎮區,房地(土地+建物),高雄市前鎮區翠亨北路399巷1~30號,商,4.7,1,1,108,12,3,97,1,25,12,住宅大樓(11層含以上有電梯),45.6,18.3,y,y,8350000,n,0,22.592917,120.315132
小港區,房地(土地+建物),高雄市小港區廠邊一路31~60號,住,12.7,1,1,108,12,17,92,7,9,16,華廈(10層含以下有電梯),59.4,4.6,y,y,2761948,n,0,22.569916,120.35461
小港區,房地(土地+建物),高雄市小港區廠邊一路31~60號,住,11,1,1,108,12,17,92,7,9,16,華廈(10層含以下有電梯),51.5,4.7,y,y,2396218,n,0,22.569916,120.35461
前鎮區,房地(土地+建物),高雄市前鎮區瑞北路91~120號,住,5.6,1,1,108,12,14,86,6,11,22,住宅大樓(11層含以上有電梯),35.9,26.5,y,y,9500000,n,0,22.609107,120.332451
前鎮區,房地(土地+建物),高雄市前鎮區福祥街101巷1~30號,住,13.6,1,1,108,11,25,59,1,27,50,透天厝,20,21,y,n,4200000,n,0,22.602609,120.325829
前鎮區,房地(土地+建物),高雄市前鎮區民權二路61~90號,住,5.3,2,1,108,12,7,78,5,10,30,住宅大樓(11層含以上有電梯),47.9,11.3,y,y,5400000,n,0,22.612722,120.31422
前鎮區,房地(土地+建物),高雄市前鎮區崗山中街511~540號,住,20,1,1,108,7,17,66,4,16,42,店面(店鋪),42.5,27.5,y,n,11700000,n,0,22.604757,120.330951
苓雅區,房地(土地+建物),高雄市苓雅區建國一路72巷19弄1~30號,住,6.3,1,1,108,12,13,68,9,8,40,公寓(5樓含以下無電梯),19.4,12,y,n,2320000,n,0,22.631765,120.335862
苓雅區,房地(土地+建物),高雄市苓雅區苓雅二路211~240號,商,4.2,1,1,108,12,11,78,6,1,30,住宅大樓(11層含以上有電梯),39.8,12.6,n,y,5000000,n,0,22.617661,120.300387
新興區,房地(土地+建物),高雄市新興區明星街61~90號,商,0.9,1,1,108,11,19,72,8,13,36,套房(1房1廳1衛),9.6,10.4,y,y,1000000,n,0,22.63326,120.298232
苓雅區,房地(土地+建物),高雄市苓雅區福建街211~240號,住,7.5,3,1,108,11,3,68,3,2,41,公寓(5樓含以下無電梯),24.9,22.5,y,n,5600000,n,0,22.625708,120.313981
苓雅區,房地(土地+建物),高雄市苓雅區光明街61~90號,商,2.3,1,1,108,11,28,96,5,15,12,住宅大樓(11層含以上有電梯),26.8,21.2,y,y,5680000,n,0,22.619629,120.293184
新興區,房地(土地+建物),高雄市新興區八德一路181~210號,商,2.1,1,1,108,11,27,70,5,9,38,住宅大樓(11層含以上有電梯),18.1,10.6,y,n,1920000,n,0,22.635729,120.306467
苓雅區,房地(土地+建物),高雄市苓雅區苓安路24巷1~30號,住,6,1,1,108,12,16,72,7,23,36,華廈(10層含以下有電梯),26.8,10.4,y,y,2800000,n,0,22.612667,120.296049
苓雅區,房地(土地+建物),高雄市苓雅區武嶺街100巷1~30號,商,9,2,1,108,11,30,76,8,17,32,公寓(5樓含以下無電梯),36.2,6.4,y,n,2300000,n,0,22.623103,120.333288
苓雅區,房地(土地+建物),高雄市苓雅區林泉街22巷9弄1~30號,住,9.4,1,1,108,12,8,68,3,10,41,華廈(10層含以下有電梯),21.4,27.9,y,y,5980000,n,0,22.623685,120.319021
苓雅區,房地(土地+建物),高雄市苓雅區文橫二路9巷31~60號,商,19.4,1,1,108,11,15,59,11,4,49,透天厝,24.2,62,n,n,15000000,n,0,22.615013,120.306515
新興區,房地(土地+建物),高雄市新興區南華路121~150號,商,31.5,1,1,108,12,6,51,3,20,58,透天厝,88.2,36,n,n,31774600,n,0,22.635278,120.303313
苓雅區,房地(土地+建物),高雄市苓雅區五權街241~270號,住,8.1,1,1,108,11,26,73,12,29,35,華廈(10層含以下有電梯),39.7,14,y,y,5560000,n,0,22.622099,120.324682
新興區,房地(土地+建物),高雄市新興區中山一路271~300號,商,0.8,2,1,108,12,16,85,6,3,23,套房(1房1廳1衛),10.7,17.8,y,y,1900000,n,0,22.623148,120.301055
前金區,房地(土地+建物),高雄市前金區五福三路61~90號,商,1.4,2,1,108,11,24,69,1,9,40,套房(1房1廳1衛),14.7,16.3,n,n,2400000,n,0,22.621186,120.29506
鼓山區,房地(土地+建物),高雄市鼓山區民康街209巷1~30號,住,52.9,1,1,108,9,6,104,9,24,4,透天厝,118.7,29.5,y,n,35000000,n,0,22.655258,120.30092
鼓山區,房地(土地+建物),高雄市鼓山區文信路181~210號,商,1.1,1,1,108,12,13,85,3,20,24,套房(1房1廳1衛),9.8,21.4,y,y,2100000,n,0,22.664538,120.29805
鼓山區,房地(土地+建物),高雄市鼓山區大順一路909巷1~30號,住,6.8,1,1,108,11,25,70,5,19,38,公寓(5樓含以下無電梯),20.3,8.4,y,n,1700000,n,0,22.654527,120.299177
前金區,房地(土地+建物),高雄市前金區八德二路211~240號,住,4.8,1,1,108,12,2,82,12,24,26,住宅大樓(11層含以上有電梯),39.3,14,y,y,5500000,n,0,22.634554,120.293947
鹽埕區,房地(土地+建物),高雄市鹽埕區公園二路1~30號,住,10.5,2,1,108,11,18,73,7,21,35,華廈(10層含以下有電梯),42.5,18.4,y,y,7800000,n,0,22.619552,120.287085
前金區,房地(土地+建物),高雄市前金區自立二路127巷1~30號,商,17.2,2,1,108,12,17,55,11,8,53,透天厝,23.3,18.5,y,n,4300000,n,0,22.63338,120.297872
鼓山區,房地(土地+建物),高雄市鼓山區美術北一街91~120號,商,2.3,1,1,108,11,28,95,2,9,14,住宅大樓(11層含以上有電梯),25.5,20.8,y,n,5300000,n,0,22.661973,120.288489
鼓山區,房地(土地+建物),高雄市鼓山區美術北五街59巷1~30號,住,24.4,1,2,108,11,28,92,5,28,16,透天厝,66.1,27.4,n,n,18100000,n,0,22.664242,120.287754
鼓山區,房地(土地+建物),高雄市鼓山區九如四路2014巷31~60號,住,5.3,2,1,108,12,17,71,3,18,38,住宅大樓(11層含以上有電梯),22.5,14.9,y,n,3350000,n,0,22.66749,120.287612
鼓山區,房地(土地+建物),高雄市鼓山區九如四路711巷1~30號,住,18.8,1,1,108,12,1,59,12,24,49,透天厝,24.6,24.4,y,n,6000000,n,0,22.650503,120.278745
鼓山區,房地(土地+建物),高雄市鼓山區明華路331~360號,商,3.5,1,1,108,12,3,84,1,10,25,住宅大樓(11層含以上有電梯),37.8,16.6,y,y,6260000,n,0,22.663123,120.300089
苓雅區,房地(土地+建物),高雄市新興區七賢一路121~150號,商,1,1,1,108,12,9,107,9,11,1,住宅大樓(11層含以上有電梯),19,25.8,y,y,4910000,n,0,22.634569,120.303262
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,商,1.6,1,1,108,12,7,86,4,21,23,住宅大樓(11層含以上有電梯),38.5,11.9,y,y,4600000,n,0,22.611518,120.301259
苓雅區,房地(土地+建物),高雄市苓雅區武慶三路107巷1~30號,住,23,1,1,108,11,25,54,4,23,54,透天厝,21,25,y,n,5250000,n,0,22.622181,120.331552
苓雅區,房地(土地+建物),高雄市苓雅區英義街31~60號,住,22.7,1,1,108,11,30,64,12,8,44,透天厝,46,25,y,n,11500000,n,0,22.616927,120.325837
苓雅區,房地(土地+建物),高雄市苓雅區七賢一路121~150號,商,1.2,1,1,108,12,12,107,9,11,1,住宅大樓(11層含以上有電梯),22,27.2,y,n,5980000,n,0,22.633629,120.316753
小港區,房地(土地+建物),高雄市小港區松義街211~240號,住,24.5,1,1,108,11,30,94,8,19,14,透天厝,53.3,18.2,y,n,9700000,n,0,22.564233,120.373699
前鎮區,房地(土地+建物),高雄市前鎮區和平二路61~90號,住,28.7,1,1,108,10,18,63,12,24,45,透天厝,55.7,28.7,n,n,16000000,n,0,22.610181,120.321869
小港區,房地(土地+建物),高雄市小港區達德街31~60號,住,9.4,1,1,108,12,3,78,8,22,30,公寓(5樓含以下無電梯),34.1,6.7,y,n,2300000,n,0,22.568395,120.335714
前鎮區,房地(土地+建物),高雄市前鎮區天倫街1~30號,住,5.2,1,1,108,12,20,82,5,31,26,華廈(10層含以下有電梯),30.9,11.4,y,y,3530000,n,0,22.572483,120.323071
前鎮區,房地(土地+建物),高雄市前鎮區漁港路241~270號,住,34.2,1,1,108,12,13,62,11,9,46,透天厝,65.8,22.5,y,n,14800000,n,0,22.576691,120.315758
前鎮區,房地(土地+建物),高雄市前鎮區三多三路61~90號,商,2.8,1,1,108,11,2,94,5,4,14,住宅大樓(11層含以上有電梯),38.8,18.4,y,y,7150000,n,0,22.613451,120.304766
前鎮區,房地(土地+建物),高雄市前鎮區滇池街171巷1~30號,商,18.1,2,1,108,11,24,83,3,31,26,透天厝,46.1,15.2,y,n,7000000,n,0,22.611354,120.306468
