鄉鎮市區,交易標的,臨路,土地移轉坪數,都市土地使用分區,總樓層,頂樓註記,屋齡,建物移轉坪數,管理組織,車位總面積,單價,車位總價
小港區,房地(土地+建物),Y,4.83,其他,13,N,4,23.79,Y,0,19.1,0
三民區,房地(土地+建物),Y,1.29,其他,13,Y,12.5,10.74,Y,0,24.4,0
三民區,房地(土地+建物),N,3.15,其他,14,N,23.6,27.63,Y,0,17.4,0
鳳山區,房地(土地+建物)+車位,Y,4.24,其他,13,N,25.8,32.03,Y,0,16,0
左營區,房地(土地+建物)+車位,Y,3.5,其他,29,N,1.6,64.85,Y,7.57,32.1,170
新興區,房地(土地+建物),Y,3.89,其他,12,Y,40.2,38.35,Y,0,16.2,0
鳳山區,房地(土地+建物)+車位,Y,5,其他,15,N,8.3,43.49,Y,8.39,15.2,0
楠梓區,房地(土地+建物)+車位,N,3.76,其他,19,Y,26.1,40.4,Y,0,11.1,0
左營區,房地(土地+建物)+車位,Y,11.57,其他,18,N,4.5,93.5,Y,18.27,19.8,0
鳳山區,房地(土地+建物)+車位,Y,3.91,其他,14,Y,11.3,42.42,Y,5.44,18.4,150
前鎮區,房地(土地+建物)+車位,Y,2.53,其他,27,N,24.6,55.82,Y,0,13.5,0
鼓山區,房地(土地+建物),Y,0.84,其他,12,N,23.8,12.33,Y,0,19.4,0
左營區,房地(土地+建物)+車位,Y,4.16,其他,15,N,8.6,45.58,Y,5.32,19.5,0
鼓山區,房地(土地+建物)+車位,Y,6.04,其他,24,N,7.9,63.38,Y,5.16,29.2,0
前鎮區,房地(土地+建物),Y,0.76,其他,19,N,25.3,14.72,Y,0,11.4,0
左營區,房地(土地+建物)+車位,Y,3.09,其他,27,N,25.9,41.19,Y,0,14.8,0
三民區,房地(土地+建物)+車位,Y,10.71,其他,24,N,0.2,64.57,Y,8.75,26,0
鼓山區,房地(土地+建物)+車位,Y,16,其他,21,N,25.3,97.7,Y,0,14.9,0
楠梓區,房地(土地+建物)+車位,Y,4.12,其他,15,N,4.7,26.33,Y,3,15.6,0
鳳山區,房地(土地+建物)+車位,Y,5.86,住宅區,14,N,23.1,51.73,Y,7.51,14.5,0
橋頭區,房地(土地+建物)+車位,Y,6.54,其他,15,N,1.3,51.9,Y,4.93,18.8,0
楠梓區,房地(土地+建物),Y,4.98,其他,12,N,23.8,41.33,Y,0,11.5,0
三民區,房地(土地+建物)+車位,Y,3.55,其他,14,N,19.3,39.66,Y,3.5,17.4,0
橋頭區,房地(土地+建物)+車位,Y,3.92,其他,15,N,1.3,30.69,Y,0,19.3,0
三民區,房地(土地+建物)+車位,Y,8.26,其他,24,N,0.2,47.01,Y,8.75,25.4,0
仁武區,房地(土地+建物)+車位,Y,3.99,其他,15,N,0.6,31.02,Y,10.83,20.1,0
楠梓區,房地(土地+建物),N,3.27,其他,19,N,26.1,35.32,Y,0,10.8,0
鳳山區,房地(土地+建物),Y,4.72,住宅區,15,N,8.2,26.43,Y,0,16.3,0
鼓山區,房地(土地+建物)+車位,Y,6.86,其他使用區,29,N,1.6,86.32,Y,12.59,30.2,320
左營區,房地(土地+建物)+車位,Y,2.8,其他,14,N,21.4,41.87,Y,7.91,17.9,0
鼓山區,房地(土地+建物)+車位,Y,2.36,其他,15,Y,8.8,25.99,Y,2.86,24.4,0
左營區,房地(土地+建物)+車位,Y,5.16,其他,24,N,0.6,56.84,Y,0,20.2,0
鼓山區,房地(土地+建物)+車位,Y,3.92,其他,15,Y,15.2,39.65,Y,2.03,21.9,0
楠梓區,房地(土地+建物)+車位,N,2.18,其他,15,N,7.2,29.97,Y,2.5,16.3,0
鼓山區,房地(土地+建物)+車位,Y,3.93,其他,19,N,14.2,40.05,Y,0,19.1,0
前金區,房地(土地+建物)+車位,Y,2.11,其他,15,N,11.4,29.73,Y,5.75,21.9,0
左營區,房地(土地+建物)+車位,Y,3.52,其他,15,N,6.2,38.43,Y,0,17.7,0
鳳山區,房地(土地+建物),Y,3.83,其他,13,N,1.7,17.16,Y,0,15.7,0
鳳山區,房地(土地+建物)+車位,Y,5.81,其他,12,N,21.4,41.89,Y,0,12.8,0
三民區,房地(土地+建物)+車位,Y,1.61,其他,15,N,0.7,22.45,Y,3.65,26.4,90
鳳山區,房地(土地+建物)+車位,Y,5.07,其他,14,N,21.8,57.83,Y,11.68,13.5,0
楠梓區,房地(土地+建物)+車位,Y,3.35,其他,15,N,3.8,37.86,Y,7,14.8,0
楠梓區,房地(土地+建物)+車位,Y,4.27,其他,23,N,2.2,49.94,Y,9.05,18.6,0
茄萣區,房地(土地+建物)+車位,Y,3.53,其他,17,N,24.6,39.29,N,0,5.2,0
橋頭區,房地(土地+建物)+車位,Y,5.23,其他,15,N,1.3,43.68,Y,0,17.9,0
橋頭區,房地(土地+建物)+車位,Y,11.89,其他,24,N,0.3,90.8,Y,14.24,16.9,0
前鎮區,房地(土地+建物)+車位,Y,7.82,其他,14,N,25,69.1,Y,0,11,0
左營區,房地(土地+建物)+車位,Y,5.67,其他,24,N,5.7,78.03,Y,5.91,19.8,0
前鎮區,房地(土地+建物)+車位,Y,11.72,住宅區,28,N,3.7,99.29,Y,10.16,28.2,0
前鎮區,房地(土地+建物),Y,9.43,其他,14,N,11,64.96,Y,0,21.9,0
左營區,房地(土地+建物)+車位,Y,6.11,其他,15,N,6.2,62.77,Y,9,19.1,0
三民區,房地(土地+建物)+車位,Y,9.06,住宅區,24,N,0.2,57.38,Y,8.75,25,0
左營區,房地(土地+建物),Y,5.11,其他,15,N,13.3,39.9,Y,0,17.8,0
前鎮區,房地(土地+建物),N,7.23,其他,14,N,18.1,42.28,Y,0,17.6,0
仁武區,房地(土地+建物),Y,7.56,其他,15,N,6.4,58.88,Y,0,15.3,0
左營區,房地(土地+建物)+車位,Y,4.21,其他,14,N,21.7,41.76,Y,0,14.4,0
前鎮區,房地(土地+建物)+車位,Y,9.24,其他,15,N,6,73.53,Y,10.75,22.4,0
三民區,房地(土地+建物)+車位,Y,9.06,住宅區,24,N,0.2,57.38,Y,8.75,25.1,0
鼓山區,房地(土地+建物)+車位,Y,6.75,其他,14,N,16.1,51.99,Y,4.9,18.2,0
楠梓區,房地(土地+建物)+車位,Y,4.57,其他,15,N,4.8,34.58,Y,6.85,33.5,125
楠梓區,房地(土地+建物)+車位,N,9.11,其他,13,N,1,57.49,Y,7.64,16.1,148
前鎮區,房地(土地+建物)+車位,Y,6.05,其他,15,N,0.8,49.2,Y,7.46,22.1,0
新興區,房地(土地+建物)+車位,Y,7.36,其他,29,N,2.4,115.33,Y,17.64,30.1,0
苓雅區,房地(土地+建物)+車位,Y,4.91,其他,15,N,0.7,36.52,Y,8.87,21,160
前鎮區,房地(土地+建物)+車位,Y,0.49,其他,15,N,22.3,40.64,Y,0,12.3,0
前鎮區,房地(土地+建物),N,17.25,其他,12,N,25.9,39.17,Y,0,16.1,0
前金區,房地(土地+建物),Y,2.83,其他,13,N,15.9,25.1,Y,0,20.7,0
三民區,房地(土地+建物),Y,3.34,其他,15,N,0.3,22.24,Y,0,21.4,0
左營區,房地(土地+建物),Y,2.42,其他,14,N,12.9,23.86,Y,0,18.2,0
苓雅區,房地(土地+建物)+車位,Y,7.41,其他,14,N,3.8,85.01,Y,12.08,32.3,460
前鎮區,房地(土地+建物)+車位,Y,5.28,其他,15,N,14.3,59.46,Y,8.6,21.2,0
楠梓區,房地(土地+建物),N,2.56,其他,19,N,24.5,34.04,Y,0,12.3,0
三民區,房地(土地+建物)+車位,Y,2.1,其他,15,N,6.8,28.01,Y,1.79,18.9,80
楠梓區,房地(土地+建物),N,2.9,其他,16,N,24,36.28,Y,0,10.1,0
楠梓區,房地(土地+建物),Y,2.48,其他,15,N,4.7,26.62,Y,0,18.6,0
鼓山區,房地(土地+建物)+車位,Y,4.39,其他,15,N,7.7,54.43,Y,2.39,23.2,0
大樹區,房地(土地+建物),Y,3.46,其他,16,N,24.6,31.38,Y,0,7,0
左營區,房地(土地+建物)+車位,Y,7.08,其他,12,N,6,43.9,Y,0,29.6,0
鳳山區,房地(土地+建物),N,2.7,其他,27,N,23.6,42.6,Y,0,11,0
小港區,房地(土地+建物)+車位,Y,4.71,其他,15,N,2.9,28.43,Y,4.09,16.5,0
左營區,房地(土地+建物),Y,2.1,其他,24,N,0.6,23.17,Y,0,23.7,0
左營區,房地(土地+建物)+車位,Y,3.64,其他,14,N,15.7,37.25,Y,2.15,20.4,0
橋頭區,房地(土地+建物)+車位,Y,5.01,其他,15,N,1.3,40.36,Y,1.85,17.6,0
鳳山區,房地(土地+建物)+車位,N,2.79,其他,24,N,22.9,57.26,Y,10,10.9,0
橋頭區,房地(土地+建物)+車位,Y,3.92,其他,15,N,1.3,30.86,Y,1.85,18.2,0
左營區,房地(土地+建物),N,2.07,其他,26,N,22.4,25.8,Y,0,20.5,0
左營區,房地(土地+建物)+車位,Y,4.37,其他,15,N,13.7,39.83,Y,4.99,17.7,0
三民區,房地(土地+建物)+車位,Y,5.09,其他,15,N,1.6,50.9,Y,8.14,33.5,200
三民區,房地(土地+建物),Y,1.68,其他,15,N,0.7,23.24,Y,0,22.6,0
橋頭區,房地(土地+建物)+車位,Y,5.01,其他,15,N,1.3,40.36,Y,1.86,19,0
橋頭區,房地(土地+建物)+車位,Y,5.45,其他,15,N,1.3,43.76,Y,4.93,17.7,0
楠梓區,房地(土地+建物)+車位,Y,11.46,其他,29,N,5.3,144.4,Y,21.42,21.8,470
左營區,房地(土地+建物)+車位,Y,2.34,其他,15,N,4.3,32.24,Y,7.52,21,0
仁武區,房地(土地+建物)+車位,Y,5.79,其他,15,N,6.4,38.59,Y,0,14.4,0
鼓山區,房地(土地+建物)+車位,Y,6.75,其他,12,N,0.6,47.38,Y,7.25,21.9,0
岡山區,房地(土地+建物),Y,1.52,其他,12,N,24,14.31,N,0,14.7,0
三民區,房地(土地+建物)+車位,Y,3.22,其他,27,N,21.2,59.31,Y,9.63,18.2,0
前金區,房地(土地+建物),Y,3.38,其他,19,N,30.7,43.94,Y,0,12.1,0
左營區,房地(土地+建物)+車位,Y,4.87,其他,14,N,20.1,47.71,Y,2.5,13.6,0
鳥松區,房地(土地+建物)+車位,N,6.12,其他,23,N,23.5,57.03,Y,0,13.2,0
苓雅區,房地(土地+建物),Y,1.87,其他,13,N,11.8,20.2,Y,0,23.2,0
岡山區,房地(土地+建物),Y,1.55,其他,12,N,24,14.57,N,0,14.4,0
林園區,房地(土地+建物),Y,5.76,其他,12,N,27.7,49.92,Y,0,4.9,0
左營區,房地(土地+建物)+車位,Y,4.89,其他,29,N,1.6,88.48,Y,14.3,34,450
岡山區,房地(土地+建物),N,5.85,其他,12,N,26.1,32.86,Y,0,11.1,0
楠梓區,房地(土地+建物),Y,8.15,其他,23,N,5.4,43.07,Y,0,14.5,0
三民區,房地(土地+建物)+車位,Y,7.15,住宅區,15,N,0.3,57.49,Y,6.71,23.8,0
楠梓區,房地(土地+建物)+車位,Y,4.18,其他,15,Y,0.9,38.01,Y,1.6,15.5,0
三民區,房地(土地+建物)+車位,Y,9.06,其他,24,N,0.2,57.38,Y,8.75,25.2,0
楠梓區,房地(土地+建物)+車位,Y,2.6,其他,15,N,0.9,23.8,Y,1.6,14.7,80
新興區,房地(土地+建物)+車位,Y,2.86,其他,25,N,27.8,52.53,Y,0,14.2,0
苓雅區,房地(土地+建物)+車位,N,10.87,其他,19,N,25.1,71.61,Y,6.3,23.5,0
鼓山區,房地(土地+建物)+車位,Y,6.39,其他,23,N,0.3,74.66,Y,16.46,26.8,410
三民區,房地(土地+建物)+車位,Y,2.81,其他,15,N,4.3,32.59,Y,5.09,21.5,0
橋頭區,房地(土地+建物)+車位,Y,3.63,其他,24,N,1.6,36.69,Y,7.87,13.9,0
鼓山區,房地(土地+建物),Y,3.93,其他,13,N,15.5,26.05,Y,0,21.5,0
鼓山區,房地(土地+建物),Y,4.7,其他,12,N,38.3,22.26,Y,0,9.8,0
林園區,房地(土地+建物),Y,5.39,其他,12,N,27.7,47.16,Y,0,5.3,0
楠梓區,房地(土地+建物)+車位,Y,3.22,其他,15,N,11.8,32.25,Y,7.03,16.1,0
橋頭區,房地(土地+建物)+車位,Y,5.45,其他,15,N,1.3,43.76,Y,0,17.7,0
鳳山區,房地(土地+建物)+車位,Y,12.92,其他,14,N,8.1,51.42,Y,0,11.5,0
三民區,房地(土地+建物),Y,2.8,其他,15,N,14.7,30.28,Y,0,19.1,0
三民區,房地(土地+建物)+車位,N,3.64,其他,14,N,21.7,38.9,Y,6.72,15.2,0
前金區,房地(土地+建物)+車位,Y,2.14,其他,15,N,11.4,29.97,Y,5.69,20.8,0
大寮區,房地(土地+建物),N,3.05,其他,17,N,26.1,25.07,N,0,10.4,0
鳳山區,房地(土地+建物),N,15.13,其他,12,N,26.1,65.23,N,0,16.1,0
三民區,房地(土地+建物)+車位,Y,5.85,其他,15,N,0.3,47.01,Y,6.71,24.5,0
三民區,房地(土地+建物)+車位,Y,6.81,其他,11,N,26.3,47.41,Y,0,14.8,0
橋頭區,房地(土地+建物)+車位,Y,5.67,其他,15,N,1.3,44.18,Y,4.93,18.3,0
楠梓區,房地(土地+建物)+車位,N,4.44,其他,14,N,14.9,42.88,Y,9,14.3,0
岡山區,房地(土地+建物)+車位,Y,9.84,其他,14,N,14.3,54.92,Y,0,12.3,0
鼓山區,房地(土地+建物)+車位,Y,7.88,其他,15,N,13.2,61.12,Y,5.9,23.7,0
鳳山區,房地(土地+建物)+車位,Y,5.44,其他,15,N,5.8,31.56,Y,0,18.7,0
左營區,房地(土地+建物)+車位,Y,4.12,其他,15,N,2.8,36.1,Y,8.36,23,0
前金區,房地(土地+建物),Y,4.09,其他,19,N,30.7,56.79,Y,0,12.1,0
楠梓區,房地(土地+建物)+車位,Y,4.73,其他,23,Y,0.1,52.59,Y,8.5,18.7,0
鳳山區,房地(土地+建物),Y,3.06,其他,15,N,9.6,26.75,Y,0,17.8,0
鼓山區,房地(土地+建物)+車位,Y,5.8,其他,29,N,1.6,74.94,Y,12.59,32.1,320
鼓山區,房地(土地+建物)+車位,Y,5.93,商業區,29,N,1.8,103.6,Y,11.15,28.6,460
三民區,房地(土地+建物)+車位,Y,6.51,其他,15,N,0.3,52.65,Y,11.5,20.6,0
鳳山區,房地(土地+建物)+車位,Y,3.86,其他,13,N,1.7,27.58,Y,10.28,14.8,0
鳳山區,房地(土地+建物)+車位,N,17.69,其他,19,N,3.6,99.86,Y,0,26.5,0
前鎮區,房地(土地+建物)+車位,Y,6.36,其他,15,N,0.8,46.54,Y,4.26,22.9,0
鳳山區,房地(土地+建物)+車位,Y,3.38,其他,14,N,0.1,31.54,Y,5.71,18.2,0
三民區,房地(土地+建物)+車位,N,2.84,其他,29,N,1.8,48.34,Y,7.88,21.7,0
三民區,房地(土地+建物)+車位,Y,7.33,其他,15,N,0.4,51.24,Y,12.72,25.2,180
三民區,房地(土地+建物),N,4.76,其他,13,N,24.4,33.6,Y,0,14.6,0
鳳山區,房地(土地+建物)+車位,Y,5.71,其他,15,N,4.8,38.84,Y,8.32,18,0
左營區,房地(土地+建物)+車位,N,4.97,其他,15,N,0.9,52.1,Y,8.19,23.2,0
左營區,房地(土地+建物)+車位,Y,3.85,其他,28,Y,2.3,71.33,Y,10.06,25.9,0
苓雅區,房地(土地+建物)+車位,Y,4.23,其他,33,N,5.8,97.42,Y,5.97,19.5,0
前金區,房地(土地+建物)+車位,Y,1.92,其他,15,N,7.8,28,Y,2.24,23.2,0
前鎮區,房地(土地+建物),Y,1.22,其他,16,N,31.6,13.14,Y,0,12.2,0
鳳山區,房地(土地+建物)+車位,Y,3.83,其他,13,N,1.7,27.44,Y,10.28,14.6,0
左營區,房地(土地+建物),Y,1.54,其他,15,N,5.7,21.01,Y,0,25.3,0
左營區,房地(土地+建物),Y,2.11,其他,20,N,0.5,21.71,Y,0,34.5,0
鳳山區,房地(土地+建物)+車位,N,5.02,其他,15,N,3,51.47,Y,0,18.1,0
鼓山區,房地(土地+建物)+車位,Y,3.44,其他,14,N,7.5,40.09,Y,4.92,19.8,0
前金區,房地(土地+建物)+車位,Y,5.37,其他,37,N,4.7,132.11,Y,9.65,25.1,0
左營區,房地(土地+建物)+車位,N,5.26,其他,15,N,0.9,54.92,Y,8.19,25.3,0
苓雅區,房地(土地+建物)+車位,Y,4.81,商業區,29,N,2,95.34,Y,11.53,28.2,365
鳳山區,房地(土地+建物)+車位,N,4.37,其他,13,Y,23.6,33.24,Y,0,13.4,0
苓雅區,房地(土地+建物)+車位,Y,2.48,其他,15,N,2.7,40.13,Y,4.96,28.2,0
三民區,房地(土地+建物)+車位,Y,7.29,其他,14,N,20.8,50.46,Y,8.31,15.9,0
前金區,房地(土地+建物)+車位,Y,4.73,其他,21,N,8.7,75.29,Y,0,20.4,140
前鎮區,房地(土地+建物)+車位,Y,9.92,其他,15,N,0.8,84.52,Y,7.99,9.7,0
三民區,房地(土地+建物)+車位,Y,9.06,其他,24,N,0.2,57.3,Y,8.75,25.9,0
鳳山區,房地(土地+建物)+車位,Y,2.91,其他,14,N,21,41.14,Y,7.32,37.2,0
三民區,房地(土地+建物)+車位,Y,8.67,其他,15,N,0.3,69.64,Y,7.5,24.6,0
鳳山區,房地(土地+建物),Y,8.16,其他,16,N,26,49.15,Y,0,15.3,0
左營區,房地(土地+建物)+車位,Y,2.3,商業區,28,N,2.3,42.67,Y,10.06,25,0
楠梓區,房地(土地+建物)+車位,Y,3,其他,23,N,0.1,34.43,Y,8.5,17.3,0
楠梓區,房地(土地+建物),Y,3.94,其他,14,N,15.6,25.23,Y,0,13.1,0
仁武區,房地(土地+建物)+車位,Y,5.02,其他,15,N,2,41.11,Y,8.47,16.2,0
楠梓區,房地(土地+建物)+車位,Y,5.11,其他,15,N,1.2,37.3,Y,0,20.5,0
仁武區,房地(土地+建物)+車位,Y,7.49,住宅區,15,N,0,41.64,Y,7.91,15.1,0
鳳山區,房地(土地+建物)+車位,Y,5.64,其他,15,N,0.9,30.07,Y,0,19.6,0
苓雅區,房地(土地+建物),Y,2.24,其他,15,N,13.2,26.56,Y,0,20.7,0
三民區,房地(土地+建物)+車位,Y,4.75,其他,14,N,0.3,35.89,Y,8.49,24.6,215
鼓山區,房地(土地+建物)+車位,Y,6.43,其他,24,N,6.1,165.83,Y,10.88,16.2,0
鼓山區,房地(土地+建物),Y,3.72,其他,15,N,8,30.49,Y,0,21.6,0
三民區,房地(土地+建物)+車位,Y,5.65,其他,15,N,0.3,45.4,Y,6.28,25.5,0
楠梓區,房地(土地+建物)+車位,Y,3,其他,23,N,0.1,34.43,Y,8.5,17.4,0
三民區,房地(土地+建物),Y,3.87,其他,14,N,23,37.35,Y,0,14.6,0
三民區,房地(土地+建物)+車位,Y,8.26,其他,24,N,0.2,47.03,Y,8.75,25,0
鳳山區,房地(土地+建物)+車位,Y,3.06,其他,14,N,0.1,29.14,Y,5.71,20.1,0
鼓山區,房地(土地+建物)+車位,Y,1.18,其他,12,N,23.8,16.52,Y,7.56,15.9,0
鳳山區,房地(土地+建物)+車位,Y,7.82,其他,15,N,5.9,47.17,Y,6.72,20.2,0
楠梓區,房地(土地+建物)+車位,Y,3,其他,23,N,0.1,34.43,Y,8.5,17,0
左營區,房地(土地+建物)+車位,Y,2.87,其他,24,N,5.7,44.51,Y,5.91,23.6,0
鳳山區,房地(土地+建物),Y,5.81,其他,12,N,30,54.41,N,0,9.7,0
三民區,房地(土地+建物)+車位,Y,10.71,其他,24,N,0.2,73.15,Y,17.5,25.6,0
楠梓區,房地(土地+建物)+車位,N,3.85,其他,15,N,5.2,31.02,Y,5.28,17.3,0
大寮區,房地(土地+建物),N,5.32,其他,13,N,25.9,42.13,Y,0,8,0
橋頭區,房地(土地+建物)+車位,Y,13.02,其他,24,N,0.3,98.07,Y,14.24,20.3,0
鼓山區,房地(土地+建物)+車位,Y,8.45,住宅區,28,N,4.4,103.37,Y,7.72,28.1,0
前鎮區,房地(土地+建物)+車位,Y,6.36,其他,15,Y,0.8,50.27,Y,7.99,23.3,0
左營區,房地(土地+建物)+車位,Y,3.69,其他,15,N,5,46.27,Y,2.84,23.1,0
鳳山區,房地(土地+建物),N,5.63,其他,12,N,27,32.42,Y,0,11.4,0
鳳山區,房地(土地+建物),Y,5.21,其他,19,Y,25.8,36.8,Y,0,14.9,0
鳳山區,房地(土地+建物),Y,2.53,其他,25,N,25,34.57,Y,0,12.5,0
左營區,房地(土地+建物)+車位,Y,5.12,其他,24,N,0.6,56.4,Y,12.18,19.2,0
前鎮區,房地(土地+建物)+車位,Y,5.74,特定專用區,18,N,3.1,58.96,Y,4.61,22.2,195
楠梓區,房地(土地+建物),Y,3.36,其他,14,N,0.7,25.66,Y,0,14.8,0
鳳山區,房地(土地+建物)+車位,Y,3.04,其他,15,N,8.3,28.61,Y,7.24,16.1,0
前鎮區,房地(土地+建物)+車位,Y,4.95,其他,28,Y,1.2,77.55,Y,11.79,29.3,205
鼓山區,房地(土地+建物)+車位,Y,3.98,其他,20,N,25.3,46.75,Y,0,14.7,0
鼓山區,房地(土地+建物),Y,6.73,其他,29,N,15.7,62.25,Y,0,24.1,0
鳳山區,房地(土地+建物)+車位,Y,3.01,其他,28,N,12.6,39.58,Y,2.15,17.4,0
楠梓區,房地(土地+建物),Y,2,其他,15,N,4.4,24.44,Y,0,16,0
鼓山區,房地(土地+建物)+車位,Y,7.61,其他使用區,29,N,1.6,92.42,Y,18.89,34.9,570
新興區,房地(土地+建物)+車位,Y,3.02,其他,15,N,3.3,52.89,Y,11.27,22.7,215
三民區,房地(土地+建物),Y,1.2,其他,12,N,26.9,11.68,Y,0,14.6,0
苓雅區,房地(土地+建物)+車位,Y,4.01,其他,29,N,8,77.51,Y,5.01,24.2,0
左營區,房地(土地+建物)+車位,Y,2.73,其他,15,N,1,31.24,Y,4.78,26.6,0
三民區,房地(土地+建物),N,7.26,其他,13,N,21,57.06,Y,0,14.2,0
楠梓區,房地(土地+建物)+車位,Y,4.73,住宅區,23,N,0.1,52.59,Y,8.5,17.3,0
鼓山區,房地(土地+建物),Y,2.88,其他,13,N,14.3,31.35,Y,0,22.7,0
鼓山區,房地(土地+建物)+車位,Y,5.8,其他,29,N,1.6,74.94,Y,12.59,37.9,420
岡山區,房地(土地+建物)+車位,Y,11.08,其他,13,N,14.2,56.08,Y,0,13.4,0
三民區,房地(土地+建物)+車位,N,2.76,其他,24,N,24,36.75,Y,0,11.5,0
三民區,房地(土地+建物)+車位,Y,8.74,其他,15,N,4.4,65.6,Y,16.13,20.8,0
三民區,房地(土地+建物)+車位,Y,9.06,其他,24,N,0.2,57.3,Y,8.75,26.4,0
鼓山區,房地(土地+建物)+車位,Y,5.17,其他,15,N,11.8,38.75,Y,2.16,23.2,0
苓雅區,房地(土地+建物)+車位,Y,3.19,商業區,29,N,2,66.37,Y,5.77,28.2,175
三民區,房地(土地+建物)+車位,Y,10.68,其他,24,N,0.2,64.38,Y,8.75,26.7,0
前鎮區,房地(土地+建物),Y,1.03,其他,27,N,23.2,21.35,Y,0,14.3,0
鼓山區,房地(土地+建物)+車位,Y,5.8,其他,29,N,1.6,74.94,Y,12.59,31.8,320
新興區,房地(土地+建物)+車位,Y,4.73,其他,15,N,0.4,64.15,Y,6.09,23.7,0
三民區,房地(土地+建物)+車位,Y,9.06,住宅區,24,N,0.2,57.38,Y,8.75,25.4,0
鼓山區,房地(土地+建物)+車位,Y,3.51,其他,15,N,13.9,32,Y,7.95,23.9,150
鼓山區,房地(土地+建物)+車位,Y,7.49,其他,29,N,3.1,91.47,Y,8.17,33.5,250
前鎮區,房地(土地+建物)+車位,Y,3.84,其他,27,N,13.2,43.48,Y,2.62,20.4,0
三民區,房地(土地+建物)+車位,Y,10.68,其他,24,Y,0.2,73.13,Y,17.5,25.9,0
三民區,房地(土地+建物)+車位,Y,12.32,其他,24,N,0.2,83.84,Y,17.5,26.4,0
楠梓區,房地(土地+建物)+車位,Y,4.73,住宅區,23,N,0.1,52.59,Y,8.5,19.6,0
鳳山區,房地(土地+建物)+車位,Y,3.42,其他,14,N,11.3,37.4,Y,5.44,19.5,0
三民區,房地(土地+建物),N,2.37,其他,15,N,15.3,26.47,Y,0,17.8,0
橋頭區,房地(土地+建物)+車位,Y,13.02,其他,24,N,0.3,98.07,Y,14.24,20.5,0
鼓山區,房地(土地+建物)+車位,Y,5.96,其他使用區,29,N,1.6,76.3,Y,12.59,32.1,380
三民區,房地(土地+建物)+車位,N,5.31,其他,15,N,4.9,47.58,Y,7.84,16,0
小港區,房地(土地+建物),N,5.57,其他,11,N,28,30.92,Y,0,10.7,0
苓雅區,房地(土地+建物)+車位,Y,6.72,其他,15,N,0.7,52.15,Y,8.18,24.2,200
前金區,房地(土地+建物),Y,1.78,其他,15,N,7.8,26.38,Y,0,23.5,0
鳳山區,房地(土地+建物)+車位,Y,4.1,其他,13,N,1.7,28.61,Y,10.28,15.3,0
鼓山區,房地(土地+建物),Y,2.07,其他,14,N,14.4,22.24,Y,0,26,0
楠梓區,房地(土地+建物)+車位,Y,4.73,住宅區,23,N,0.1,52.59,Y,8.5,16.4,0
三民區,房地(土地+建物)+車位,Y,8.73,其他,24,N,0.2,49.4,Y,8.75,24.6,0
楠梓區,房地(土地+建物)+車位,Y,6.73,其他,15,N,5.7,46.35,Y,7.9,27.3,100
楠梓區,房地(土地+建物),N,2.2,其他,15,N,3.5,21.22,Y,0,16.7,0
岡山區,房地(土地+建物),Y,1.52,其他,12,N,24,14.31,N,0,14.7,0
苓雅區,房地(土地+建物)+車位,Y,4.99,住宅區,15,N,0.7,37.74,Y,8.49,21.8,200
三民區,房地(土地+建物)+車位,Y,2.34,其他,14,N,22.5,28.43,Y,4.49,11.6,0
三民區,房地(土地+建物),N,5.48,其他,14,N,26.8,31.75,Y,0,16.9,0
楠梓區,房地(土地+建物)+車位,Y,4.73,住宅區,23,N,0.1,52.59,Y,8.5,19,0
苓雅區,房地(土地+建物)+車位,Y,4.99,其他,15,N,0.7,37.71,Y,8.49,25,210
三民區,房地(土地+建物)+車位,Y,5.05,其他,14,N,20.9,63.35,Y,9.11,16.6,0
鳳山區,房地(土地+建物),Y,3.85,其他,15,Y,3.9,22.13,Y,0,18.5,0
三民區,房地(土地+建物)+車位,Y,9.52,其他,15,N,0.3,76.46,Y,14.21,23.7,0
前鎮區,房地(土地+建物)+車位,Y,5.62,其他,11,N,24,34.09,Y,0,16,0
苓雅區,房地(土地+建物)+車位,Y,2.93,其他,29,N,0.4,58.88,Y,7.78,25,150
三民區,房地(土地+建物)+車位,N,4.3,其他,24,N,19.3,58.02,Y,12.03,17,100
鼓山區,房地(土地+建物)+車位,Y,4.14,其他,15,N,14.4,42.82,Y,3.63,22.4,0
左營區,房地(土地+建物)+車位,Y,3.42,商業區,29,N,1.6,61.53,Y,6.74,34.3,140
鳳山區,房地(土地+建物),Y,3.75,其他,15,N,7.1,21.96,Y,0,18.7,0
仁武區,房地(土地+建物)+車位,Y,4.29,其他,15,N,0.6,33.7,Y,10.83,17.1,0
左營區,房地(土地+建物)+車位,Y,2.83,其他,15,N,1,32.92,Y,4.78,26.7,0
鳳山區,房地(土地+建物)+車位,Y,3.9,住宅區,15,N,9.6,37.34,Y,3.13,19,0
三民區,房地(土地+建物),Y,1.57,其他,15,N,0.7,21.74,Y,0,24.6,0
大寮區,房地(土地+建物)+車位,Y,4.75,其他,12,N,22.5,38.1,Y,3.97,9.5,0
三民區,房地(土地+建物)+車位,Y,3.31,其他,15,N,4.6,35.26,Y,3.47,19.9,0
鳳山區,房地(土地+建物),Y,3.82,其他,15,N,4.5,26.6,Y,0,19.9,0
鳥松區,房地(土地+建物),Y,4.03,其他,15,N,3.1,24.24,Y,0,24.2,0
