鄉鎮市區,臨路,都市土地使用分區,屋齡,管理組織,單價,車位總價
鼓山區,Y,商業區,13.8,Y,20.2,0
左營區,N,住宅區,20.8,Y,11.2,0
仁武區,Y,商業區,0.3,Y,18.5,0
鼓山區,Y,其他使用區,8,Y,20.7,0
大樹區,Y,住宅區,24.8,Y,8.5,0
苓雅區,Y,商業區,23.7,Y,16.9,0
左營區,Y,商業區,5.9,Y,26.1,0
三民區,Y,商業區,13.8,Y,15.2,0
鳳山區,Y,商業區,0.7,Y,22.1,0
仁武區,Y,商業區,0.3,Y,18.5,135
三民區,Y,商業區,0.9,Y,26.3,0
左營區,N,住宅區,1.2,Y,21,0
小港區,Y,住宅區,26.3,Y,8.7,0
三民區,Y,住宅區,26.4,Y,11.5,0
左營區,Y,商業區,6.8,Y,20.7,0
前鎮區,Y,住宅區,6.8,Y,30.6,0
前金區,Y,商業區,2.1,Y,24.3,0
左營區,Y,特定專用區,19.1,Y,20,0
楠梓區,Y,住宅區,2.8,Y,19,120
鼓山區,Y,其他使用區,7.2,Y,25.5,0
橋頭區,Y,住宅區,0.6,Y,16.9,0
三民區,Y,住宅區,23.3,Y,15.5,0
楠梓區,N,商業區,7.4,Y,16.4,0
三民區,Y,商業區,15.3,Y,19.8,0
苓雅區,Y,商業區,26.1,Y,16.1,0
前鎮區,Y,住宅區,0.6,Y,43.4,960
楠梓區,Y,特定專用區,15.8,Y,14.8,0
小港區,Y,住宅區,26.6,Y,12.9,0
苓雅區,Y,商業區,12.1,Y,23.9,0
楠梓區,Y,住宅區,2.8,Y,18.5,0
新興區,Y,商業區,3.5,Y,21.4,120
三民區,N,工業區,26.7,Y,13.2,0
左營區,Y,住宅區,4.1,Y,26.9,0
楠梓區,Y,住宅區,5.8,Y,17.1,0
鳳山區,Y,商業區,2.8,Y,23.2,0
苓雅區,Y,住宅區,0.9,Y,21.5,0
三民區,Y,住宅區,0.4,Y,26.4,0
三民區,Y,住宅區,0.4,Y,24.5,0
鼓山區,Y,住宅區,25.4,Y,11.5,0
楠梓區,N,住宅區,0.1,Y,17.4,0
左營區,Y,商業區,1.8,Y,33.7,150
岡山區,Y,住宅區,26.9,Y,12.3,0
鼓山區,Y,商業區,6.3,Y,26.5,0
小港區,Y,商業區,0.5,Y,15.1,0
左營區,N,住宅區,1.2,Y,22.3,0
仁武區,Y,商業區,0.3,Y,18.2,135
楠梓區,Y,商業區,5,Y,17.5,0
楠梓區,N,住宅區,0.1,Y,18.4,125
仁武區,Y,商業區,0.3,Y,18.2,135
前鎮區,N,特定專用區,21.1,Y,15.7,0
左營區,Y,住宅區,0.8,Y,36.1,190
鼓山區,Y,其他使用區,6.8,Y,33.8,400
鼓山區,Y,商業區,16,Y,23.1,0
三民區,Y,商業區,8.3,Y,18.4,0
楠梓區,N,住宅區,0.1,Y,16.8,125
前金區,Y,商業區,0,Y,24.7,0
三民區,Y,住宅區,27,Y,10.4,0
岡山區,Y,商業區,29.6,N,17.1,0
橋頭區,Y,住宅區,0.6,Y,15.6,0
新興區,Y,商業區,15.2,Y,18.6,0
鼓山區,Y,商業區,14.2,Y,20.7,0
苓雅區,Y,住宅區,1.1,Y,23.2,385
仁武區,Y,商業區,0.3,Y,17.2,148
鼓山區,Y,商業區,4.3,Y,23.4,0
楠梓區,N,住宅區,26.3,Y,10,0
三民區,Y,商業區,13.8,Y,19,0
鳳山區,Y,住宅區,8.2,Y,15.6,0
左營區,Y,住宅區,23,Y,42.2,0
湖內區,Y,住宅區,26.3,Y,6.4,0
仁武區,Y,住宅區,1.9,Y,17.6,0
鳳山區,Y,商業區,2.8,Y,22.2,0
鼓山區,Y,其他使用區,8.3,Y,19.5,360
鼓山區,Y,商業區,14.2,Y,25.7,0
左營區,Y,住宅區,0.2,Y,20.3,125
苓雅區,Y,住宅區,1.8,Y,23.3,0
仁武區,Y,商業區,0.3,Y,18.3,138
鳳山區,Y,商業區,2.8,Y,23.5,0
前鎮區,N,商業區,6.3,Y,20.1,0
楠梓區,Y,住宅區,4.8,Y,15.5,0
楠梓區,N,商業區,13.3,Y,17.9,0
鼓山區,Y,其他使用區,5.8,Y,28.2,0
鹽埕區,Y,商業區,2.2,Y,25.9,0
鼓山區,Y,其他使用區,3.3,Y,32.8,400
橋頭區,Y,住宅區,0.6,Y,17,0
楠梓區,Y,商業區,28.3,Y,10.9,0
楠梓區,Y,特定專用區,3.4,Y,18.4,0
仁武區,Y,商業區,0.3,Y,18.3,160
苓雅區,Y,住宅區,0.9,Y,21.6,190
鳳山區,Y,住宅區,3.8,Y,19,0
鳳山區,N,商業區,5.4,Y,19,0
楠梓區,Y,住宅區,20.2,Y,13.3,0
鼓山區,Y,其他使用區,15.3,Y,21.2,200
三民區,Y,住宅區,21.1,Y,16,0
左營區,N,住宅區,9.1,Y,17,0
仁武區,Y,住宅區,5.3,Y,16.1,0
三民區,Y,商業區,0.9,Y,26.1,0
左營區,Y,住宅區,13.9,Y,16.7,0
左營區,Y,商業區,15,Y,20,0
左營區,Y,商業區,14.9,Y,24.8,0
楠梓區,Y,商業區,28.3,Y,15.5,0
三民區,Y,商業區,0.9,Y,26.5,0
鳳山區,Y,住宅區,26.1,Y,14.4,0
鼓山區,Y,商業區,14.7,Y,23,0
左營區,N,住宅區,1.2,Y,22,0
左營區,Y,住宅區,30,Y,16.1,0
鼓山區,Y,其他使用區,3.3,Y,38.6,240
小港區,Y,住宅區,7,Y,17.1,0
楠梓區,N,住宅區,25.8,Y,10.9,0
新興區,Y,商業區,15.2,Y,18.5,0
三民區,N,商業區,24.3,Y,14.9,0
小港區,Y,商業區,0.5,Y,16.2,0
鼓山區,Y,其他使用區,1.8,Y,28.1,380
左營區,Y,商業區,31.3,Y,14.3,0
橋頭區,Y,住宅區,0.6,Y,17,0
三民區,N,商業區,27.3,Y,12.3,0
仁武區,Y,商業區,0.3,Y,16.8,148
三民區,Y,住宅區,0.4,Y,26.6,0
左營區,N,住宅區,1.2,Y,27.4,0
三民區,Y,商業區,25.3,Y,12.2,0
前鎮區,N,特定專用區,21.1,Y,16.2,0
楠梓區,Y,住宅區,5.7,Y,18.4,0
鳳山區,Y,住宅區,2.3,Y,18.4,0
鼓山區,Y,商業區,26,Y,23.8,0
鼓山區,Y,商業區,14.2,Y,21.3,0
鳳山區,Y,住宅區,1.9,Y,16.6,0
前鎮區,Y,住宅區,7.8,Y,22.6,0
三民區,Y,商業區,22.8,Y,14.4,0
前鎮區,N,其他使用區,26.2,Y,16.1,0
鼓山區,Y,商業區,13.9,Y,19.3,0
前金區,Y,商業區,9.8,Y,21.6,0
左營區,Y,住宅區,17.8,Y,14.9,0
橋頭區,Y,住宅區,1.6,Y,17.1,0
三民區,Y,商業區,0.9,Y,25.5,130
鼓山區,Y,商業區,5.2,Y,29,0
三民區,Y,商業區,0.9,Y,25.8,0
小港區,Y,商業區,5.8,Y,18.2,0
三民區,Y,住宅區,0.4,Y,24.5,0
左營區,Y,商業區,5.9,Y,26.3,0
橋頭區,Y,住宅區,0.6,Y,17,0
三民區,Y,住宅區,0.4,Y,25.9,0
鳥松區,Y,其他使用區,39.8,Y,11.5,0
左營區,Y,商業區,31.3,Y,14.4,0
小港區,Y,商業區,5.8,Y,15,0
岡山區,Y,商業區,24.3,Y,15,0
鼓山區,Y,其他使用區,1.8,Y,29.5,420
鼓山區,Y,其他使用區,1.8,Y,32.9,300
左營區,Y,住宅區,0.8,Y,20,0
左營區,Y,住宅區,6.3,Y,26.7,420
左營區,Y,商業區,1.8,Y,34.8,160
苓雅區,Y,住宅區,0.9,Y,23.8,200
苓雅區,N,特定專用區,23.5,Y,10.9,65
鳳山區,N,住宅區,25.1,Y,14.1,0
前鎮區,Y,商業區,25.6,Y,13.9,0
三民區,Y,住宅區,0.4,Y,25.9,0
三民區,Y,住宅區,0.4,Y,27,0
楠梓區,Y,商業區,1.2,Y,14.4,150
三民區,Y,住宅區,0.4,Y,26.3,0
鳳山區,Y,住宅區,1.9,Y,16.6,0
楠梓區,N,商業區,7.4,Y,15.8,0
鳥松區,N,住宅區,5.3,Y,22.8,0
左營區,Y,住宅區,6.4,Y,19.9,0
岡山區,Y,商業區,2.3,Y,17.5,0
鳳山區,Y,住宅區,1.9,Y,16.7,0
鳳山區,Y,住宅區,26.3,Y,11.6,0
左營區,Y,商業區,5.3,Y,21.9,0
左營區,Y,商業區,1.8,Y,30.7,160
前鎮區,Y,商業區,14.6,Y,20.4,0
左營區,Y,商業區,28,Y,15.7,0
鼓山區,Y,住宅區,15.4,Y,24.4,0
鼓山區,Y,其他使用區,3.7,Y,29.9,0
楠梓區,Y,商業區,2.8,Y,16.2,0
前鎮區,Y,住宅區,1,Y,22.5,0
橋頭區,Y,住宅區,0.6,Y,19.2,0
三民區,Y,商業區,7.9,Y,19.7,0
鳳山區,Y,住宅區,3.4,Y,18.2,0
鼓山區,Y,商業區,6.3,Y,24.6,0
鼓山區,Y,商業區,13.8,Y,23.1,80
左營區,Y,住宅區,0.8,Y,39.1,220
鳳山區,Y,住宅區,6,Y,19.7,0
鳳山區,Y,住宅區,16.9,Y,19,0
左營區,Y,住宅區,0.8,Y,21.7,0
前金區,Y,商業區,0,Y,23.4,200
左營區,Y,商業區,6.7,Y,23.4,0
橋頭區,Y,住宅區,1.6,Y,15.7,0
左營區,Y,其他使用區,7.9,Y,24.4,0
鳳山區,Y,住宅區,30.6,Y,12.9,0
前鎮區,Y,住宅區,27.3,Y,15.1,0
楠梓區,N,商業區,7.4,Y,15.8,0
三民區,Y,商業區,0.2,Y,22.7,150
三民區,Y,商業區,24.1,Y,15.8,0
小港區,Y,住宅區,5.8,Y,14.8,0
橋頭區,Y,商業區,1.8,Y,16.3,0
楠梓區,Y,住宅區,4.8,Y,15.5,0
三民區,Y,住宅區,1.8,Y,34.9,200
鼓山區,Y,商業區,14.2,Y,24,0
苓雅區,Y,住宅區,1.1,Y,25.4,365
左營區,Y,商業區,6.6,Y,24.4,0
苓雅區,Y,商業區,31.4,Y,14.8,0
鳳山區,Y,住宅區,26.1,N,13.9,0
左營區,Y,商業區,1.3,Y,27.7,0
楠梓區,N,住宅區,0.1,Y,15.3,150
苓雅區,N,特定專用區,23.5,Y,11,95
鼓山區,Y,商業區,2,Y,28.3,380
三民區,Y,商業區,18.9,Y,15.8,0
苓雅區,Y,商業區,3.9,Y,28.7,0
楠梓區,N,住宅區,0.1,Y,17.4,155
楠梓區,Y,住宅區,7,Y,12.6,0
仁武區,Y,住宅區,1.9,Y,15.8,0
左營區,Y,住宅區,2,Y,36.2,0
鼓山區,Y,商業區,29.3,Y,14,0
大寮區,Y,住宅區,24.4,Y,11.2,0
仁武區,Y,商業區,0.8,Y,18.3,0
鳳山區,Y,住宅區,0.1,Y,18.3,0
鼓山區,Y,商業區,2,Y,30.4,308
鼓山區,Y,商業區,15,Y,18.3,0
苓雅區,Y,商業區,3.9,Y,30.4,0
茄萣區,Y,住宅區,24.8,N,4.5,0
左營區,Y,住宅區,8.6,Y,22.2,150
仁武區,Y,商業區,0.6,Y,16.1,0
楠梓區,N,住宅區,0.1,Y,17.7,155
鼓山區,Y,其他使用區,4.8,Y,35.8,300
楠梓區,Y,商業區,5.6,Y,21.3,300
橋頭區,Y,住宅區,0.6,Y,16,0
前鎮區,Y,住宅區,22.1,Y,15.3,0
鼓山區,Y,其他使用區,4.8,Y,37.2,320
小港區,Y,住宅區,4.3,Y,17.4,0
前鎮區,Y,住宅區,27.3,Y,15,0
岡山區,Y,商業區,24.3,N,10.5,0
左營區,Y,商業區,1.3,Y,25.8,0
左營區,Y,商業區,26.3,Y,16.7,0
前鎮區,Y,特定專用區,3.3,Y,23.7,0
鼓山區,Y,商業區,16,Y,19.9,0
左營區,Y,商業區,15.7,Y,17.6,0
楠梓區,N,住宅區,0.1,Y,15.7,110
鼓山區,Y,其他使用區,0.6,Y,26.1,205
左營區,Y,商業區,6.8,Y,23.5,0
前鎮區,Y,特定專用區,31.4,Y,17.2,150
前金區,Y,商業區,23.7,Y,15.2,0
左營區,Y,商業區,26.4,Y,18.1,0
三民區,Y,商業區,0.9,Y,26.1,0
左營區,Y,住宅區,2.4,Y,30.3,250
鼓山區,Y,其他使用區,1.8,Y,32.5,560
前鎮區,Y,住宅區,1,Y,21.8,0
鳳山區,Y,住宅區,25.1,Y,15.8,0
楠梓區,Y,住宅區,0.3,Y,15.8,0
三民區,Y,商業區,27.3,Y,15.3,0
橋頭區,Y,住宅區,1.6,Y,17.1,0
楠梓區,Y,住宅區,7,Y,13.5,0
左營區,Y,住宅區,4.9,Y,19.8,0
三民區,N,商業區,21.4,Y,17,0
橋頭區,Y,住宅區,1.6,Y,17.1,0
鼓山區,Y,其他使用區,4.6,Y,57.5,180
三民區,Y,商業區,0.9,Y,23,0
楠梓區,N,住宅區,25.8,Y,11.8,0
鼓山區,Y,其他使用區,4.6,Y,57.6,180
楠梓區,Y,住宅區,0.3,Y,17.5,0
左營區,Y,商業區,1.2,Y,24.4,0
前鎮區,Y,商業區,23.7,Y,20.7,0
鼓山區,Y,商業區,5.3,Y,25.7,0
仁武區,Y,商業區,0.3,Y,16,138
左營區,Y,商業區,24.4,Y,16,0
楠梓區,N,住宅區,6,Y,17.7,0
鳳山區,Y,住宅區,30.6,Y,14.2,0
楠梓區,Y,住宅區,4.3,Y,18.2,0
前鎮區,N,其他使用區,18.3,Y,16.8,0
楠梓區,Y,商業區,4,Y,13.9,0
鼓山區,Y,商業區,7.8,Y,23.4,0
鳳山區,Y,住宅區,0.3,Y,21,0
鼓山區,Y,商業區,2,Y,30,308
左營區,Y,商業區,8,Y,23.1,0
鳳山區,Y,住宅區,0.2,Y,21.4,180
左營區,Y,商業區,5.9,Y,25.2,0
仁武區,Y,商業區,0.3,Y,18.4,148
岡山區,Y,住宅區,0.4,Y,17,0
鼓山區,Y,其他使用區,0.6,Y,28.6,595
鼓山區,Y,其他使用區,7.9,Y,17.7,0
三民區,Y,商業區,21.1,Y,15.6,0
三民區,Y,住宅區,0.4,Y,25.6,0
大寮區,Y,住宅區,26.3,Y,10.5,100
苓雅區,Y,住宅區,0.8,Y,22.9,200
楠梓區,Y,住宅區,7.9,Y,15.9,0
前金區,Y,商業區,0,Y,28.2,0
鳳山區,N,其他使用區,25.4,Y,14.9,0
楠梓區,N,住宅區,0.1,Y,17.1,145
左營區,Y,住宅區,0.2,Y,20.1,0
小港區,Y,商業區,5,Y,14.3,0
三民區,N,住宅區,27.2,Y,10.4,0
仁武區,Y,商業區,0.3,Y,18,0
鳳山區,Y,住宅區,19.3,Y,16.8,0
大寮區,Y,住宅區,26.3,Y,8,0
苓雅區,Y,商業區,23.7,Y,19.4,0
三民區,Y,住宅區,0.4,Y,25.3,0
仁武區,Y,商業區,0.3,Y,17.1,160
苓雅區,Y,住宅區,4,Y,29.2,240
前鎮區,Y,特定專用區,23.4,Y,17.4,0
左營區,Y,住宅區,13.9,Y,17.1,0
三民區,Y,住宅區,0.4,Y,26.2,0
鼓山區,N,住宅區,12.4,Y,18.3,0
前金區,Y,商業區,0,Y,23,200
三民區,Y,商業區,22.1,Y,13.9,0
三民區,Y,商業區,21.3,Y,17,0
仁武區,Y,住宅區,5.8,Y,18.6,0
苓雅區,Y,住宅區,10.9,Y,35.2,600
仁武區,Y,住宅區,0.3,Y,14.1,0
楠梓區,Y,商業區,2.8,Y,15.6,0
三民區,Y,商業區,0.2,Y,26,180
橋頭區,Y,住宅區,1.6,Y,17.9,0
左營區,N,住宅區,25.8,Y,14.6,0
左營區,Y,住宅區,34.9,Y,9.8,0
小港區,Y,住宅區,28.9,Y,13.7,0
苓雅區,Y,住宅區,5.1,Y,26.6,355
鳳山區,Y,住宅區,5.8,Y,16.6,0
楠梓區,Y,住宅區,5.9,Y,16.5,120
鼓山區,N,住宅區,0.9,Y,18.7,165
楠梓區,Y,住宅區,20.2,Y,18.4,0
左營區,Y,住宅區,9.1,Y,23.6,0
左營區,Y,住宅區,15,Y,18,0
苓雅區,Y,住宅區,1.1,Y,25.3,325
鼓山區,Y,商業區,14.5,Y,22.9,0
三民區,Y,住宅區,25.3,Y,12.8,0
左營區,Y,住宅區,0.2,Y,21.1,125
三民區,Y,住宅區,26.6,Y,14.7,0
左營區,Y,住宅區,5.9,Y,22.8,0
鳳山區,N,住宅區,21.4,Y,18.8,0
楠梓區,N,住宅區,0.1,Y,17.3,155
前鎮區,N,其他使用區,18.3,Y,17.1,0
三民區,Y,商業區,18.9,Y,18.2,0
左營區,Y,住宅區,3,Y,23,0
楠梓區,Y,商業區,4.7,Y,16.5,0
鼓山區,Y,商業區,13.8,Y,27.5,0
鼓山區,Y,商業區,11.6,Y,20.4,0
鼓山區,Y,其他使用區,6.4,Y,18.3,0
楠梓區,N,住宅區,0.1,Y,17.2,0
楠梓區,Y,商業區,2.4,Y,16.6,0
苓雅區,Y,商業區,2.3,Y,28.6,0
前鎮區,Y,商業區,25.7,N,15.3,0
鹽埕區,Y,商業區,0.4,Y,22.3,75
仁武區,Y,商業區,6.7,Y,15.5,0
鼓山區,Y,其他使用區,8,Y,25.4,0
鳳山區,Y,住宅區,0.3,Y,20.4,0
左營區,N,住宅區,20.7,Y,20.6,0
左營區,Y,住宅區,13.2,Y,19.2,0
三民區,Y,住宅區,0.6,Y,25,0
左營區,Y,住宅區,7.9,Y,26.4,200
三民區,Y,住宅區,0.6,Y,25.8,0
鳥松區,Y,住宅區,6.6,Y,23.5,0
新興區,Y,商業區,0.7,Y,23.1,0
左營區,Y,住宅區,25,Y,14.4,0
橋頭區,Y,住宅區,1.6,Y,17.6,0
鼓山區,Y,商業區,5.1,Y,30.5,0
鳳山區,Y,住宅區,21.4,Y,14.2,0
左營區,Y,商業區,7.2,Y,22.7,0
鼓山區,Y,其他使用區,1.8,Y,30.7,920
鼓山區,Y,其他使用區,16.3,Y,19.2,0
三民區,N,住宅區,21.9,Y,14,0
鳳山區,Y,住宅區,9.2,Y,19.5,0
鼓山區,Y,商業區,6.3,Y,25.7,0
三民區,Y,住宅區,0.4,Y,25,0
三民區,Y,住宅區,26.9,Y,14.6,0
鼓山區,Y,住宅區,16,Y,20.1,0
鼓山區,Y,其他使用區,3.7,Y,28.2,0
橋頭區,Y,住宅區,1.6,Y,16.3,0
楠梓區,N,住宅區,0.1,Y,17,155
岡山區,Y,住宅區,14.4,Y,13.6,0
苓雅區,N,特定專用區,23.5,Y,11,0
楠梓區,Y,住宅區,6.4,Y,17.5,0
鳳山區,Y,住宅區,15,Y,17.5,0
三民區,Y,商業區,26.2,Y,14.1,0
左營區,Y,住宅區,13.9,Y,17.3,0
橋頭區,Y,住宅區,1.6,Y,18.4,0
前鎮區,Y,住宅區,0.6,Y,31.5,420
左營區,Y,住宅區,2.4,Y,30.4,220
苓雅區,Y,商業區,20.8,Y,17.9,0
鹽埕區,Y,商業區,0.4,Y,21.1,75
三民區,Y,住宅區,0.4,Y,25.9,0
鳳山區,Y,住宅區,2.5,Y,23,140
三民區,Y,住宅區,24.6,Y,14.9,0
鹽埕區,Y,商業區,0.4,Y,25.2,120
苓雅區,Y,住宅區,16.3,Y,24.9,0
三民區,Y,住宅區,22.8,Y,16.9,0
三民區,Y,住宅區,0.6,Y,20.8,195
前金區,Y,商業區,0.8,Y,34.5,160
鼓山區,Y,商業區,14.7,Y,19.5,0
三民區,Y,住宅區,24.3,Y,13.4,0
楠梓區,N,住宅區,0.1,Y,16,125
新興區,Y,商業區,18.5,Y,18.1,0
三民區,Y,住宅區,27.8,Y,11.6,0
左營區,Y,住宅區,25.3,Y,16.4,0
楠梓區,N,住宅區,0.1,Y,17,110
苓雅區,Y,住宅區,0.8,Y,23.4,195
鼓山區,Y,住宅區,14.4,Y,30.8,0
左營區,Y,住宅區,2,Y,26.5,0
鳳山區,Y,住宅區,23.7,Y,14.9,0
前鎮區,N,其他使用區,18.3,Y,17.8,0
三民區,Y,住宅區,25.4,Y,16.6,0
鼓山區,Y,商業區,5.2,Y,28.9,0
苓雅區,Y,商業區,21.5,Y,17.1,0
左營區,Y,住宅區,0.2,Y,23.7,160
三民區,Y,住宅區,0.4,Y,24.2,0
三民區,Y,商業區,22.8,Y,27.5,0
前金區,Y,商業區,16.2,Y,19.7,0
前鎮區,Y,住宅區,1,Y,23.6,0
鼓山區,Y,其他使用區,4.6,Y,57.4,460
楠梓區,N,住宅區,0.1,Y,16.7,125
左營區,Y,商業區,6.8,Y,25,0
前鎮區,Y,商業區,4.2,Y,29.3,0
楠梓區,N,住宅區,0.1,Y,16.4,110
苓雅區,Y,商業區,13.7,Y,23.2,0
楠梓區,Y,住宅區,6.4,Y,16.6,0
左營區,Y,商業區,25,Y,16.3,0
仁武區,Y,商業區,0.3,Y,18.6,0
左營區,Y,住宅區,5.9,Y,20.1,0
三民區,Y,住宅區,24.3,Y,12.5,0
鳳山區,Y,住宅區,5.5,Y,16.2,0
鼓山區,Y,商業區,5,Y,33.9,380
苓雅區,Y,住宅區,0.2,Y,23,0
三民區,Y,住宅區,21,Y,15.3,0
新興區,Y,商業區,15.2,Y,19,0
三民區,Y,商業區,0.9,Y,24.7,0
橋頭區,Y,住宅區,0.6,Y,17.1,0
前鎮區,Y,住宅區,1,Y,22.2,0
小港區,Y,商業區,6.5,Y,17.4,0
左營區,Y,商業區,19.9,Y,16.7,0
前鎮區,Y,住宅區,29,Y,16,0
鼓山區,Y,其他使用區,17,Y,22.3,0
鳳山區,Y,商業區,7.1,Y,16,0
鼓山區,Y,其他使用區,15.8,Y,20.3,0
三民區,Y,商業區,4.5,Y,22.7,0
左營區,Y,住宅區,6.1,Y,19.8,0
左營區,Y,住宅區,25,Y,14.4,0
左營區,Y,住宅區,22.3,Y,12.8,0
鼓山區,Y,商業區,14.5,Y,22.7,0
左營區,Y,商業區,24.1,Y,12.1,0
三民區,Y,商業區,0.9,Y,26.1,0
前鎮區,Y,住宅區,24.8,Y,13.8,0
左營區,N,住宅區,20.7,Y,6.3,0
鳳山區,Y,住宅區,23.3,Y,15.5,0
楠梓區,Y,商業區,5.1,Y,15.4,0
鼓山區,Y,商業區,14.2,Y,23.5,0
鳳山區,N,住宅區,3.2,Y,22.8,0
楠梓區,Y,住宅區,0.3,Y,17.1,0
楠梓區,Y,住宅區,4.9,Y,17.1,0
鼓山區,Y,其他使用區,11.8,Y,24.6,0
鼓山區,Y,商業區,29.2,Y,13.6,0
苓雅區,Y,商業區,23.7,Y,14.7,0
苓雅區,Y,特定專用區,28.3,Y,14.4,0
左營區,Y,住宅區,20.9,Y,15.8,0
橋頭區,Y,住宅區,0.6,Y,20.6,0
前金區,Y,商業區,0.8,Y,35.5,160
三民區,N,商業區,25.8,Y,12.4,0
三民區,Y,特定專用區,24.7,Y,16.6,0
楠梓區,N,住宅區,14.3,Y,17.5,0
前金區,Y,商業區,0.8,Y,34.4,160
鼓山區,Y,商業區,14.4,Y,18.5,0
前金區,Y,商業區,5.6,Y,30.2,0
左營區,Y,住宅區,30,Y,16.6,0
大社區,N,住宅區,26.8,Y,9.3,0
左營區,Y,商業區,21.2,Y,18.7,0
鼓山區,Y,商業區,16,Y,22,0
鳳山區,Y,住宅區,0.2,Y,20.8,150
左營區,Y,住宅區,6.3,Y,27.5,660
楠梓區,N,住宅區,0.1,Y,16.4,155
仁武區,Y,住宅區,3.8,Y,15.7,0
前鎮區,N,特定專用區,23.4,Y,14.2,0
三民區,Y,住宅區,26.8,Y,16.5,0
楠梓區,N,住宅區,0.1,Y,17.5,150
楠梓區,Y,住宅區,3,Y,15.3,0
楠梓區,N,住宅區,0.1,Y,16,125
鳳山區,Y,住宅區,0.2,Y,20.5,150
仁武區,Y,商業區,0.3,Y,18.2,138
左營區,Y,住宅區,20.7,Y,20.6,0
仁武區,Y,住宅區,3.6,Y,16.2,160
三民區,Y,住宅區,0.4,Y,26.6,0
鼓山區,Y,商業區,14.2,Y,21.9,0
左營區,Y,住宅區,0.8,Y,36.7,0
橋頭區,Y,住宅區,1.6,Y,18.1,0
前鎮區,Y,住宅區,22.1,Y,16.3,0
鳳山區,N,住宅區,3.2,Y,24.9,0
鼓山區,N,商業區,9.8,Y,22.3,0
楠梓區,Y,住宅區,0.3,Y,19.8,0
橋頭區,Y,商業區,1.8,Y,16.1,0
鼓山區,Y,商業區,6.3,Y,26,0
三民區,Y,商業區,16.8,Y,19.4,0
鼓山區,Y,其他使用區,17.8,Y,17.6,0
鳥松區,Y,住宅區,4.1,Y,23.1,0
左營區,Y,商業區,8,Y,23.7,0
前金區,Y,商業區,4.9,Y,30.2,0
左營區,Y,住宅區,13.8,Y,18.6,0
鼓山區,Y,住宅區,16.8,Y,18.5,0
三民區,Y,其他使用區,26.1,Y,13,0
苓雅區,Y,商業區,0.7,Y,27.9,415
左營區,Y,商業區,1.8,Y,31.1,140
左營區,Y,住宅區,0.2,Y,23.6,165
左營區,Y,商業區,1.8,Y,33.8,170
楠梓區,N,住宅區,0.1,Y,17.5,150
左營區,Y,住宅區,5,Y,19.9,0
新興區,Y,商業區,22.2,Y,18.9,0
前鎮區,Y,住宅區,26.1,Y,13.7,0
鼓山區,Y,商業區,14.2,Y,22.3,0
左營區,N,住宅區,22.6,Y,18.4,120
前鎮區,Y,商業區,6.3,Y,23.4,0
左營區,Y,住宅區,13.3,Y,14.1,0
苓雅區,Y,住宅區,1.1,Y,25.8,325
苓雅區,Y,住宅區,0.6,Y,24.6,140
苓雅區,Y,住宅區,0.8,Y,23.5,190
三民區,N,商業區,24.5,Y,13.5,0
楠梓區,Y,住宅區,4.8,Y,16.3,0
橋頭區,Y,住宅區,0.2,Y,17.8,137
仁武區,Y,商業區,0.3,Y,18.4,0
前鎮區,Y,住宅區,9.3,Y,29.5,180
前鎮區,Y,商業區,13.9,Y,20.4,100
鳳山區,Y,住宅區,26.1,Y,13.2,0
小港區,Y,住宅區,4.3,Y,18.6,0
橋頭區,Y,商業區,1.8,Y,17.5,0
橋頭區,Y,住宅區,0.2,Y,16.9,63
橋頭區,Y,住宅區,0.2,Y,17.3,126
橋頭區,Y,住宅區,0.2,Y,0,63
苓雅區,Y,商業區,0.7,Y,25.5,140
前鎮區,Y,住宅區,1,Y,21.8,0
左營區,Y,商業區,21.7,Y,16.4,120
三民區,Y,住宅區,18.9,Y,17.6,0
橋頭區,Y,商業區,1.8,Y,15.5,0
三民區,Y,商業區,26.9,N,15.5,0
楠梓區,Y,商業區,2.4,Y,16.2,0
鼓山區,Y,商業區,2,Y,28.5,308
橋頭區,Y,住宅區,0.2,Y,15.8,0
左營區,Y,住宅區,13.8,Y,16.4,0
左營區,Y,住宅區,0.2,Y,18.5,120
仁武區,Y,商業區,0.3,Y,16.8,148
橋頭區,Y,住宅區,0.2,Y,17.2,76
鳳山區,Y,住宅區,0.3,Y,20.3,0
左營區,N,住宅區,1.2,Y,22.7,0
橋頭區,Y,住宅區,0.2,Y,17.8,137
三民區,Y,住宅區,7,Y,21.7,0
三民區,Y,住宅區,19.5,Y,21,0
橋頭區,Y,住宅區,0.2,Y,16.5,115
橋頭區,Y,住宅區,1.6,Y,18.2,0
楠梓區,N,商業區,14,Y,12.5,0
三民區,Y,住宅區,0.6,Y,24.5,0
橋頭區,Y,住宅區,0.2,Y,16.3,115
左營區,Y,住宅區,23.5,Y,18.3,0
橋頭區,Y,住宅區,0.2,Y,25.2,137
楠梓區,N,住宅區,0.1,Y,16.5,150
三民區,Y,住宅區,0.4,Y,25.7,0
三民區,Y,住宅區,0.4,Y,24.2,0
橋頭區,Y,住宅區,1.6,Y,17.8,0
鳳山區,Y,商業區,8.9,Y,17.5,0
三民區,N,商業區,13.3,Y,21.1,0
鼓山區,Y,商業區,7.5,Y,23.1,0
鼓山區,Y,其他使用區,1.8,Y,31.8,550
橋頭區,Y,住宅區,0.2,Y,16.7,115
